full_name,abbr_name,start_time,end_time,semester,year,prof,school,course
Design Thinking & Resrch Mthds,ADS 325,11:00,12:15 PM,Spring2023,2023,"Hossler, Tim",1,92
History & Philosophy of Design,ADS 340,09:30,10:45 AM,Spring2023,2023,"Meier, Sam",1,93
Internship Credit,ADS 531,APPT,,Spring2023,2023,"Hossler, Tim",1,94
Study Abroad:,ADS 532,APPT,,Spring2023,2023,"Smith, Kent; Hossler, Tim",1,95
Study Abroad Documentation,ADS 533,APPT,,Spring2023,2023,"Smith, Kent; Hossler, Tim",1,96
Topics in Design:,ADS 560,02:30,05:00 PM,Spring2023,2023,"Thomas, Gregory",1,97
Topics in Design:,ADS 560,02:30,05:00 PM,Spring2023,2023,"Thomas, Gregory",1,97
Topics in Design:,ADS 560,03:20,05:50 PM,Spring2023,2023,"Herstowski, Andrea",1,97
Topics in Design:,ADS 560,12:30,03:05 PM,Spring2023,2023,"Cook, Matthew",1,97
Topics in Design:,ADS 560,12:00,12:50 PM,Spring2023,2023,"Cook, Matthew",1,97
Topics in Design:,ADS 560,01:00,01:50 PM,Spring2023,2023,"Cook, Matthew",1,97
Topics in Design:,ADS 560,06:00,09:00 PM,Spring2023,2023,"Eckersley, Michael",1,97
Topics in Design:,ADS 560,06:00,09:00 PM,Spring2023,2023,"Graham, Brook",1,97
Topics in Design:,ADS 560,APPT,,Spring2023,2023,"Graham, Brook",1,97
Special Problems in Design,ADS 580,APPT,,Spring2023,2023,"Park, Hyuna",1,98
Special Problems in Design,ADS 580,APPT,,Spring2023,2023,"Talleur, Linda",1,98
Special Problems in Design,ADS 580,APPT,,Spring2023,2023,"Pfannenstiel Kirk, Elise",1,98
Special Problems in Design,ADS 580,APPT,,Spring2023,2023,"Hossler, Tim",1,98
Special Problems in Design,ADS 580,APPT,,Spring2023,2023,"Smith, Kent",1,98
Special Problems in Design,ADS 580,APPT,,Spring2023,2023,"Herstowski, Andrea",1,98
Computing for Engineers,AE 211,11:00,11:50 AM,Spring2023,2023,"Blinzler, Brina",1,99
Intro to Aerospace Engineering,AE 245,02:00,02:50 PM,Spring2023,2023,"Blinzler, Brina",1,100
Intro to Aerospace Engineering,AE 245,08:00,09:50 AM,Spring2023,2023,"Blinzler, Brina",1,100
Aerospace Colloquium,AE 290,04:00,05:30 PM,Spring2023,2023,"Taghavi, Ray",1,101
Aerospace Colloquium,AE 290,APPT,,Spring2023,2023,"Hale, Richard",1,101
Aerospace Colloquium,AE 290,APPT,,Spring2023,2023,"Hale, Richard",1,101
Aerospace Colloquium,AE 290,APPT,,Spring2023,2023,"Hale, Richard",1,101
Introduction to Astronautics,AE 360,09:30,10:20 AM,Spring2023,2023,"McLaughlin, Craig",1,102
Introduction to Astronautics,AE 360,03:00,04:50 PM,Spring2023,2023,"McLaughlin, Craig",1,102
Introduction to Astronautics,AE 360,01:00,02:50 PM,Spring2023,2023,"McLaughlin, Craig",1,102
Introduction to Astronautics,AE 360,01:00,02:50 PM,Spring2023,2023,"McLaughlin, Craig",1,102
Introduction to Astronautics,AE 360,02:00,03:50 PM,Spring2023,2023,"McLaughlin, Craig",1,102
Introduction to Astronautics,AE 360,03:00,04:50 PM,Spring2023,2023,"McLaughlin, Craig",1,102
Aerospace Computer Graphics,AE 421,12:00,12:50 PM,Spring2023,2023,"Blinzler, Brina",1,103
Aerospace Computer Graphics,AE 421,12:30,01:50 PM,Spring2023,2023,"Blinzler, Brina",1,103
Aerospace Computer Graphics,AE 421,12:30,01:50 PM,Spring2023,2023,"Blinzler, Brina",1,103
Aerospace Instrumentation Labr,AE 430,11:30,12:20 PM,Spring2023,2023,"Blinzler, Brina",1,104
Aerospace Instrumentation Labr,AE 430,01:00,02:50 PM,Spring2023,2023,"Blinzler, Brina",1,104
Aerospace Instrumentation Labr,AE 430,12:00,01:50 PM,Spring2023,2023,"Blinzler, Brina",1,104
Aerospace Instrumentation Labr,AE 430,04:30,06:20 PM,Spring2023,2023,"Blinzler, Brina",1,104
Aircraft Aerodynamc&Performanc,AE 445,09:00,09:50 AM,Spring2023,2023,"Wu, Huixuan",1,105
Aerospace Structures II,AE 508,10:00,10:50 AM,Spring2023,2023,"Hale, Richard",1,106
Aerospace Structures II,AE 508,10:00,10:50 AM,Spring2023,2023,"Hale, Richard",1,106
Aerospace Structures II,AE 508,10:00,10:50 AM,Spring2023,2023,"Hale, Richard",1,106
Aerospace Structures II,AE 508,10:00,10:50 AM,Spring2023,2023,"Hale, Richard",1,106
Honors Aerospace Structures II,AE 509,10:00,10:50 AM,Spring2023,2023,"Hale, Richard",1,107
Honors Aerospace Structures II,AE 509,10:00,10:50 AM,Spring2023,2023,"Hale, Richard",1,107
Honors Aerospace Structures II,AE 509,10:00,10:50 AM,Spring2023,2023,"Hale, Richard",1,107
Honors Aerospace Structures II,AE 509,10:00,10:50 AM,Spring2023,2023,"Hale, Richard",1,107
Aerospace Systems Design II,AE 522,01:00,01:50 PM,Spring2023,2023,"Barrett, Ronald",1,108
Aerospace Systems Design II,AE 522,01:00,02:50 PM,Spring2023,2023,"Barrett, Ronald",1,108
Space Systems Design II,AE 523,09:00,10:50 AM,Spring2023,2023,"Kaplinger, Brian",1,109
Dynamics of Flight II,AE 551,09:30,11:10 AM,Spring2023,2023,"Chao, Haiyang",1,110
Honors Dynamics of Flight II,AE 552,09:30,11:10 AM,Spring2023,2023,"Chao, Haiyang",1,111
Fundamentals of Jet Propulsion,AE 572,02:30,03:45 PM,Spring2023,2023,"Taghavi, Ray",1,112
Fundamentals of Jet Propulsion,AE 572,APPT,,Spring2023,2023,"Taghavi, Ray",1,112
Honors Propulsion,AE 573,02:30,03:45 PM,Spring2023,2023,"Taghavi, Ray",1,113
Honors Propulsion,AE 573,APPT,,Spring2023,2023,"Taghavi, Ray",1,113
Spcl Prjct Arspc Eng Ugdl Stds,AE 592,APPT,,Spring2023,2023,"Arnold, Emily",1,114
Spcl Prjct Arspc Eng Ugdl Stds,AE 592,APPT,,Spring2023,2023,"Barrett, Ronald",1,114
Spcl Prjct Arspc Eng Ugdl Stds,AE 592,APPT,,Spring2023,2023,"Chao, Haiyang",1,114
Spcl Prjct Arspc Eng Ugdl Stds,AE 592,APPT,,Spring2023,2023,"Ewing, Mark",1,114
Spcl Prjct Arspc Eng Ugdl Stds,AE 592,APPT,,Spring2023,2023,"Hale, Richard",1,114
Spcl Prjct Arspc Eng Ugdl Stds,AE 592,APPT,,Spring2023,2023,"Huang, Cheng",1,114
Spcl Prjct Arspc Eng Ugdl Stds,AE 592,APPT,,Spring2023,2023,"Kaplinger, Brian",1,114
Spcl Prjct Arspc Eng Ugdl Stds,AE 592,APPT,,Spring2023,2023,"Keshmiri, Shawn",1,114
Spcl Prjct Arspc Eng Ugdl Stds,AE 592,APPT,,Spring2023,2023,"McLaughlin, Craig",1,114
Spcl Prjct Arspc Eng Ugdl Stds,AE 592,APPT,,Spring2023,2023,"Taghavi, Ray",1,114
Spcl Prjct Arspc Eng Ugdl Stds,AE 592,APPT,,Spring2023,2023,"Wang, Zhi",1,114
Spcl Prjct Arspc Eng Ugdl Stds,AE 592,APPT,,Spring2023,2023,"Wu, Huixuan",1,114
Spcl Prjct Arspc Eng Ugdl Stds,AE 592,APPT,,Spring2023,2023,"Depcik, Christopher",1,114
Level 2 Support Course,AEC   2,01:00,02:50 PM,Spring2023,2023,"Grode, Jennifer",1,115
Shrt Trm Prgm AEC Crse Enrlmn:,AEC   5,09:00,10:50 AM,Spring2023,2023,"Haverkate-Ens, Dawn",1,116
Shrt Trm Prgm AEC Crse Enrlmn:,AEC   5,09:00,09:50 AM,Spring2023,2023,"Haverkate-Ens, Dawn",1,116
Shrt Trm Prgm AEC Crse Enrlmn:,AEC   5,10:00,10:50 AM,Spring2023,2023,"Haverkate-Ens, Dawn",1,116
Shrt Trm Prgm AEC Crse Enrlmn:,AEC   5,11:00,12:50 PM,Spring2023,2023,"Sood, Parul",1,116
Shrt Trm Prgm AEC Crse Enrlmn:,AEC   5,11:00,11:50 AM,Spring2023,2023,"Sood, Parul",1,116
Shrt Trm Prgm AEC Crse Enrlmn:,AEC   5,12:00,12:50 PM,Spring2023,2023,"Sood, Parul",1,116
Shrt Trm Prgm AEC Crse Enrlmn:,AEC   5,11:00,12:50 PM,Spring2023,2023,"Russell, Patrick",1,116
Shrt Trm Prgm AEC Crse Enrlmn:,AEC   5,11:00,11:50 AM,Spring2023,2023,"Russell, Patrick",1,116
Shrt Trm Prgm AEC Crse Enrlmn:,AEC   5,12:00,12:50 PM,Spring2023,2023,"Russell, Patrick",1,116
Shrt Trm Prgm AEC Crse Enrlmn:,AEC   5,01:00,02:50 PM,Spring2023,2023,"Greene, Marina",1,116
Shrt Trm Prgm AEC Crse Enrlmn:,AEC   5,03:00,04:50 PM,Spring2023,2023,"Stump, Jorie",1,116
Shrt Trm Prgm AEC Crse Enrlmn:,AEC   5,01:00,02:50 PM,Spring2023,2023,"Garnett, Michael",1,116
Shrt Trm Prgm AEC Crse Enrlmn:,AEC   5,01:00,01:50 PM,Spring2023,2023,"Garnett, Michael",1,116
Shrt Trm Prgm AEC Crse Enrlmn:,AEC   5,02:00,02:50 PM,Spring2023,2023,"Garnett, Michael",1,116
Antcptd Futr AEC Crdt Hrs,AEC   6,APPT,,Spring2023,2023,"Pierce, Valerie",1,117
Sht Trm Prgm Self-Cntnd Enrlm:,AEC   7,03:00,04:50 PM,Spring2023,2023,"Greene, Marina",1,118
Sht Trm Prgm Self-Cntnd Enrlm:,AEC   7,09:00,10:50 AM,Spring2023,2023,"Pierce, Valerie",1,118
Sht Trm Prgm Self-Cntnd Enrlm:,AEC   7,03:00,04:50 PM,Spring2023,2023,"Greene, Marina",1,118
Sht Trm Prgm Self-Cntnd Enrlm:,AEC   7,09:00,10:50 AM,Spring2023,2023,"Pierce, Valerie",1,118
Sht Trm Prgm Self-Cntnd Enrlm:,AEC   7,09:00,10:50 AM,Spring2023,2023,"Heacock, Carolyn",1,118
Sht Trm Prgm Self-Cntnd Enrlm:,AEC   7,09:00,10:50 AM,Spring2023,2023,"Heacock, Carolyn",1,118
Sht Trm Prgm Self-Cntnd Enrlm:,AEC   7,01:00,02:50 PM,Spring2023,2023,"Gould, Elizabeth",1,118
Sht Trm Prgm Self-Cntnd Enrlm:,AEC   7,01:00,02:50 PM,Spring2023,2023,"Carvajal-Regidor, Marta",1,118
Sht Trm Prgm Self-Cntnd Enrlm:,AEC   7,01:00,02:50 PM,Spring2023,2023,"Carvajal-Regidor, Marta",1,118
Sht Trm Prgm Self-Cntnd Enrlm:,AEC   7,01:00,02:50 PM,Spring2023,2023,"Carvajal-Regidor, Marta",1,118
Sht Trm Prgm Self-Cntnd Enrlm:,AEC   7,09:00,10:50 AM,Spring2023,2023,"Carvajal-Regidor, Marta",1,118
Sht Trm Prgm Self-Cntnd Enrlm:,AEC   7,09:00,10:50 AM,Spring2023,2023,"Carvajal-Regidor, Marta",1,118
Sht Trm Prgm Self-Cntnd Enrlm:,AEC   7,03:00,04:50 PM,Spring2023,2023,"Berardo, Marcellino",1,118
Sht Trm Prgm Self-Cntnd Enrlm:,AEC   7,03:00,04:50 PM,Spring2023,2023,"Berardo, Marcellino",1,118
English Proficiency Test,AEC  90,APPT,,Spring2023,2023,"Pierce, Valerie",1,119
"Listng,Spkng&Gramr Acad Purp 2",AECL  20,09:00,10:50 AM,Spring2023,2023,"Haverkate-Ens, Dawn",1,120
"Listng,Spkng&Gramr Acad Purp 2",AECL  20,09:00,09:50 AM,Spring2023,2023,"Haverkate-Ens, Dawn",1,120
"Listng,Spkng&Gramr Acad Purp 2",AECL  20,10:00,10:50 AM,Spring2023,2023,"Haverkate-Ens, Dawn",1,120
"Listng,Spkng&Gramr Acad Purp 3",AECL  30,11:00,12:50 PM,Spring2023,2023,"Sood, Parul",1,121
"Listng,Spkng&Gramr Acad Purp 3",AECL  30,11:00,11:50 AM,Spring2023,2023,"Sood, Parul",1,121
"Listng,Spkng&Gramr Acad Purp 3",AECL  30,12:00,12:50 PM,Spring2023,2023,"Sood, Parul",1,121
"Listng,Spkng&Gramr Acad Purp 3",AECL  30,11:00,12:50 PM,Spring2023,2023,"Sood, Parul",1,121
"Listng,Spkng&Gramr Acad Purp 3",AECL  30,11:00,11:50 AM,Spring2023,2023,"Sood, Parul",1,121
"Listng,Spkng&Gramr Acad Purp 4",AECL 140,09:00,10:50 AM,Spring2023,2023,"Russell, Patrick",1,122
"Listng,Spkng&Gramr Acad Purp 4",AECL 140,09:00,09:50 AM,Spring2023,2023,"Russell, Patrick",1,122
"Listng,Spkng&Gramr Acad Purp 4",AECL 140,10:00,10:50 AM,Spring2023,2023,"Russell, Patrick",1,122
"Listng,Spkng&Gramr Acad Purp 4",AECL 140,11:00,12:50 PM,Spring2023,2023,"Russell, Patrick",1,122
"Listng,Spkng&Gramr Acad Purp 4",AECL 140,11:00,11:50 AM,Spring2023,2023,"Russell, Patrick",1,122
"Listng,Spkng&Gramr Acad Purp 4",AECL 140,12:00,12:50 PM,Spring2023,2023,"Russell, Patrick",1,122
"Listng,Spkng&Gramr Acad Purp 4",AECL 140,11:00,12:50 PM,Spring2023,2023,"Russell, Patrick",1,122
"Listng,Spkng&Gramr Acad Purp 4",AECL 140,11:00,11:50 AM,Spring2023,2023,"Russell, Patrick",1,122
"Listng,Spkng&Gram Acad Pur 5",AECL 151,09:00,10:50 AM,Spring2023,2023,"Hudnall, Scott",1,123
"Listng,Spkng&Gram Acad Pur 5",AECL 151,09:00,09:50 AM,Spring2023,2023,"Hudnall, Scott",1,123
"Listng,Spkng&Gram Acad Pur 5",AECL 151,10:00,10:50 AM,Spring2023,2023,"Hudnall, Scott",1,123
"Listng,Spkng&Gram Acad Pur 5",AECL 151,11:00,12:50 PM,Spring2023,2023,"Hudnall, Scott",1,123
"Listng,Spkng&Gram Acad Pur 5",AECL 151,11:00,11:50 AM,Spring2023,2023,"Hudnall, Scott",1,123
"Listng,Spkng&Gram Acad Pur 5",AECL 151,12:00,12:50 PM,Spring2023,2023,"Hudnall, Scott",1,123
"Listng,Spkng&Gram Acad Pur 5",AECL 151,01:00,02:50 PM,Spring2023,2023,"Grode, Jennifer",1,123
"Listng,Spkng&Gram Acad Pur 5",AECL 151,01:00,01:50 PM,Spring2023,2023,"Grode, Jennifer",1,123
"Listng,Spkng&Gram Acad Pur 5",AECL 151,02:00,02:50 PM,Spring2023,2023,"Grode, Jennifer",1,123
"Readng,Writng&Gram Acad Purp 2",AECR  20,01:00,02:50 PM,Spring2023,2023,"Greene, Marina",1,124
"Readng,Writng&Gram Acad Purp 3",AECR  30,03:00,04:50 PM,Spring2023,2023,"Stump, Jorie",1,125
"Readng,Writng&Gram Acad Purp 4",AECR 140,11:00,12:50 PM,Spring2023,2023,"Mikal, Erlinda",1,126
"Readng,Writng&Gram Acad Purp 4",AECR 140,11:00,11:50 AM,Spring2023,2023,"Mikal, Erlinda",1,126
"Readng,Writng&Gram Acad Purp 4",AECR 140,12:00,12:50 PM,Spring2023,2023,"Mikal, Erlinda",1,126
"Readng,Writng&Gram Acad Purp 4",AECR 140,01:00,02:50 PM,Spring2023,2023,"Garnett, Michael",1,126
"Readng,Writng&Gram Acad Purp 4",AECR 140,01:00,01:50 PM,Spring2023,2023,"Garnett, Michael",1,126
"Readng,Writng&Gram Acad Purp 4",AECR 140,02:00,02:50 PM,Spring2023,2023,"Garnett, Michael",1,126
"Readng,Writng&Gram Acad Purp 5",AECR 151,11:00,12:50 PM,Spring2023,2023,"Garnett, Michael",1,127
"Readng,Writng&Gram Acad Purp 5",AECR 151,11:00,11:50 AM,Spring2023,2023,"Garnett, Michael",1,127
"Readng,Writng&Gram Acad Purp 5",AECR 151,12:00,12:50 PM,Spring2023,2023,"Garnett, Michael",1,127
"Readng,Writng&Gram Acad Purp 5",AECR 151,01:00,02:50 PM,Spring2023,2023,"Boguski, Rebecca",1,127
"Readng,Writng&Gram Acad Purp 5",AECR 151,01:00,01:50 PM,Spring2023,2023,"Boguski, Rebecca",1,127
"Readng,Writng&Gram Acad Purp 5",AECR 151,02:00,02:50 PM,Spring2023,2023,"Boguski, Rebecca",1,127
"Readng,Writng&Gram Acad Purp 5",AECR 151,03:00,04:50 PM,Spring2023,2023,"Garnett, Michael",1,127
"Readng,Writng&Gram Acad Purp 5",AECR 151,03:00,03:50 PM,Spring2023,2023,"Garnett, Michael",1,127
"Readng,Writng&Gram Acad Purp 5",AECR 151,04:00,04:50 PM,Spring2023,2023,"Garnett, Michael",1,127
Leadership Laboratory,AIR 100,03:00,05:00 PM,Spring2023,2023,"Dorssom, Charles; Gordon, Peter; Rapp, Todd; Brewer, Stormi; Leclerc, Eric",1,128
Leadership Laboratory,AIR 100,03:00,05:00 PM,Spring2023,2023,"Dorssom, Charles; Gordon, Peter; Rapp, Todd; Brewer, Stormi; Leclerc, Eric",1,128
Leadership Laboratory,AIR 100,03:00,05:00 PM,Spring2023,2023,"Dorssom, Charles; Gordon, Peter; Rapp, Todd; Brewer, Stormi; Leclerc, Eric",1,128
Leadership Laboratory,AIR 100,03:00,05:00 PM,Spring2023,2023,"Dorssom, Charles; Gordon, Peter; Rapp, Todd; Brewer, Stormi; Leclerc, Eric",1,128
Heritage&Values of the USAF II,AIR 148,01:30,02:20 PM,Spring2023,2023,"Dorssom, Charles; Gordon, Peter; Leclerc, Eric",1,129
Heritage&Values of the USAF II,AIR 148,12:00,12:50 PM,Spring2023,2023,"Dorssom, Charles; Gordon, Peter; Leclerc, Eric",1,129
Team&Leadership Fundamentls II,AIR 288,12:30,01:20 PM,Spring2023,2023,"Dorssom, Charles; Gordon, Peter; Leclerc, Eric",1,130
Team&Leadership Fundamentls II,AIR 288,01:00,01:50 PM,Spring2023,2023,"Dorssom, Charles; Gordon, Peter; Leclerc, Eric",1,130
Leadng People&Effective Com II,AIR 348,04:00,06:30 PM,Spring2023,2023,"Dorssom, Charles; Gordon, Peter; Leclerc, Eric",1,131
NatSec/Leadrshp&Commissiong II,AIR 408,03:00,05:30 PM,Spring2023,2023,"Dorssom, Charles; Gordon, Peter; Leclerc, Eric",1,132
Introductn to American Studies,AMS 100,09:30,10:20 AM,Spring2023,2023,"Pence, Ray",1,133
Introductn to American Studies,AMS 100,09:00,09:50 AM,Spring2023,2023,"Granzow, Kyle",1,133
Introductn to American Studies,AMS 100,09:00,09:50 AM,Spring2023,2023,"Mason, Christopher",1,133
Introductn to American Studies,AMS 100,10:00,10:50 AM,Spring2023,2023,"Granzow, Kyle",1,133
Introductn to American Studies,AMS 100,10:00,10:50 AM,Spring2023,2023,"Mason, Christopher",1,133
Introductn to American Studies,AMS 100,02:30,03:45 PM,Spring2023,2023,"Jelks, Randal; Li, Xiaoyan",1,133
Introductn to American Studies,AMS 100,APPT,,Spring2023,2023,"Allison, Hannah Ross",1,133
Introductn to American Studies,AMS 100,APPT,,Spring2023,2023,"Allison, Hannah Ross",1,133
Introductn to American Studies,AMS 100,APPT,,Spring2023,2023,"Lewis, Allison",1,133
Introductn to American Studies,AMS 100,APPT,,Spring2023,2023,"Lewis, Allison",1,133
Introductn to American Studies,AMS 100,APPT,,Spring2023,2023,"Sellers, Maya",1,133
Introductn to American Studies,AMS 100,APPT,,Spring2023,2023,"Sellers, Maya",1,133
Introductn to American Studies,AMS 100,APPT,,Spring2023,2023,"Nguyen-Dien, Giang",1,133
Introductn to American Studies,AMS 100,APPT,,Spring2023,2023,"Nguyen-Dien, Giang",1,133
Introductn to American Studies,AMS 100,APPT,,Spring2023,2023,"Nunez Arroyo, Margarita",1,133
American Identities,AMS 110,11:00,11:50 AM,Spring2023,2023,"Chappell, Benjamin",1,134
American Identities,AMS 110,12:00,12:50 PM,Spring2023,2023,"Lynch, Shane",1,134
American Identities,AMS 110,12:00,12:50 PM,Spring2023,2023,"Nunez Arroyo, Margarita",1,134
American Identities,AMS 110,01:00,01:50 PM,Spring2023,2023,"Lynch, Shane",1,134
American Identities,AMS 110,03:00,03:50 PM,Spring2023,2023,"Nunez Arroyo, Margarita",1,134
American Identities,AMS 110,APPT,,Spring2023,2023,"Cervantes, Bobby",1,134
"American Identities, Honors",AMS 112,03:00,04:15 PM,Spring2023,2023,"Chappell, Benjamin",1,135
America's Latinos/Latinas,AMS 260,12:30,01:45 PM,Spring2023,2023,"Kennedy, Neill",1,136
Religion in American Society,AMS 290,11:00,12:15 PM,Spring2023,2023,"Schwaller, Rachel",1,137
Black Expr U.S. Since Emancptn,AMS 306,11:00,12:15 PM,Spring2023,2023,"Jelks, Randal",1,138
Mnistr&Mgcns:Blck Rel Slav Prs,AMS 316,02:00,02:50 PM,Spring2023,2023,"Schwaller, Rachel",1,139
United States in Global Contxt,AMS 332,11:00,12:15 PM,Spring2023,2023,"Madison, Zachary",1,140
United States in Global Contxt,AMS 332,APPT,,Spring2023,2023,"Bailey, Hannah",1,140
United States in Global Contxt,AMS 332,11:00,12:15 PM,Spring2023,2023,"Tucker, Sherrie",1,140
United States in Global Contxt,AMS 332,APPT,,Spring2023,2023,"Bailey, Hannah",1,140
United States in Global Contxt,AMS 332,APPT,,Spring2023,2023,"Nguyen-Dien, Giang",1,140
Case Study in Americn Studies:,AMS 344,06:00,09:30 PM,Spring2023,2023,"Wilson, Ronald; Jung, Kyungmin; Okuyama, Chika",1,141
Case Study in Americn Studies:,AMS 344,01:00,02:15 PM,Spring2023,2023,"Barnette, Jane",1,141
Case Study in Americn Studies:,AMS 344,01:00,02:15 PM,Spring2023,2023,"Masterson, Araceli",1,141
Social Justice Perspect & Expr,AMS 496,01:00,03:30 PM,Spring2023,2023,"Tucker, Sherrie",1,142
Research Seminar in:,AMS 550,11:00,12:15 PM,Spring2023,2023,"Pence, Ray",1,143
Research Project in Amrcn Stds,AMS 551,APPT,,Spring2023,2023,"Chappell, Benjamin",1,144
Research Project in Amrcn Stds,AMS 551,APPT,,Spring2023,2023,"Esch, Elizabeth",1,144
Research Project in Amrcn Stds,AMS 551,APPT,,Spring2023,2023,"Frazier, Nishani",1,144
Research Project in Amrcn Stds,AMS 551,APPT,,Spring2023,2023,"Persley, Nicole",1,144
Research Project in Amrcn Stds,AMS 551,APPT,,Spring2023,2023,"Jelks, Randal",1,144
Research Project in Amrcn Stds,AMS 551,APPT,,Spring2023,2023,"Kelley, Margaret",1,144
Research Project in Amrcn Stds,AMS 551,APPT,,Spring2023,2023,"Pence, Ray",1,144
Research Project in Amrcn Stds,AMS 551,APPT,,Spring2023,2023,"Roediger, David",1,144
Research Project in Amrcn Stds,AMS 551,APPT,,Spring2023,2023,"Tucker, Sherrie",1,144
Research Project in Amrcn Stds,AMS 551,APPT,,Spring2023,2023,"Warrior, Robert",1,144
Public Service in Americn Stds,AMS 552,APPT,,Spring2023,2023,"Chappell, Benjamin",1,145
Public Service in Americn Stds,AMS 552,APPT,,Spring2023,2023,"Esch, Elizabeth",1,145
Public Service in Americn Stds,AMS 552,APPT,,Spring2023,2023,"Jelks, Randal",1,145
Public Service in Americn Stds,AMS 552,APPT,,Spring2023,2023,"Kelley, Margaret",1,145
Public Service in Americn Stds,AMS 552,APPT,,Spring2023,2023,"Frazier, Nishani",1,145
Public Service in Americn Stds,AMS 552,APPT,,Spring2023,2023,"Pence, Ray",1,145
Public Service in Americn Stds,AMS 552,APPT,,Spring2023,2023,"Persley, Nicole",1,145
Public Service in Americn Stds,AMS 552,APPT,,Spring2023,2023,"Roediger, David",1,145
Public Service in Americn Stds,AMS 552,APPT,,Spring2023,2023,"Tucker, Sherrie",1,145
Public Service in Americn Stds,AMS 552,APPT,,Spring2023,2023,"Warrior, Robert",1,145
Honors in American Studies,AMS 553,APPT,,Spring2023,2023,"Chappell, Benjamin",1,146
Honors in American Studies,AMS 553,APPT,,Spring2023,2023,"Esch, Elizabeth",1,146
Honors in American Studies,AMS 553,APPT,,Spring2023,2023,"Jelks, Randal",1,146
Honors in American Studies,AMS 553,APPT,,Spring2023,2023,"Kelley, Margaret",1,146
Honors in American Studies,AMS 553,APPT,,Spring2023,2023,"Frazier, Nishani",1,146
Honors in American Studies,AMS 553,APPT,,Spring2023,2023,"Pence, Ray",1,146
Honors in American Studies,AMS 553,APPT,,Spring2023,2023,"Persley, Nicole",1,146
Honors in American Studies,AMS 553,APPT,,Spring2023,2023,"Roediger, David",1,146
Honors in American Studies,AMS 553,APPT,,Spring2023,2023,"Tucker, Sherrie",1,146
Honors in American Studies,AMS 553,APPT,,Spring2023,2023,"Warrior, Robert",1,146
Directed Readings,AMS 694,APPT,,Spring2023,2023,"Chappell, Benjamin",1,147
Directed Readings,AMS 694,APPT,,Spring2023,2023,"Esch, Elizabeth",1,147
Directed Readings,AMS 694,APPT,,Spring2023,2023,"Jelks, Randal",1,147
Directed Readings,AMS 694,APPT,,Spring2023,2023,"Kelley, Margaret",1,147
Directed Readings,AMS 694,APPT,,Spring2023,2023,"Frazier, Nishani",1,147
Directed Readings,AMS 694,APPT,,Spring2023,2023,"Pence, Ray",1,147
Directed Readings,AMS 694,APPT,,Spring2023,2023,"Persley, Nicole",1,147
Directed Readings,AMS 694,APPT,,Spring2023,2023,"Roediger, David",1,147
Directed Readings,AMS 694,APPT,,Spring2023,2023,"Tucker, Sherrie",1,147
Directed Readings,AMS 694,APPT,,Spring2023,2023,"Warrior, Robert",1,147
Studies in:,AMS 696,06:00,09:30 PM,Spring2023,2023,"Wilson, Ronald; Jung, Kyungmin; Okuyama, Chika",1,148
General Anthropology,ANTH 100,APPT,,Spring2023,2023,"Unkel, Sarah",1,149
General Anthropology,ANTH 100,APPT,,Spring2023,2023,"Barrett, Christopher",1,149
General Anthropology,ANTH 100,APPT,,Spring2023,2023,"Unkel, Sarah",1,149
General Anthropology,ANTH 100,APPT,,Spring2023,2023,"Barrett, Christopher",1,149
Introductory Linguistics,ANTH 106,10:00,10:50 AM,Spring2023,2023,"Duncan, Philip",1,150
Introductory Linguistics,ANTH 106,10:00,10:50 AM,Spring2023,2023,"Feng, Angela",1,150
Introductory Linguistics,ANTH 106,11:00,11:50 AM,Spring2023,2023,"Feng, Angela",1,150
Introductory Linguistics,ANTH 106,01:00,01:50 PM,Spring2023,2023,"Feng, Angela",1,150
Introductory Linguistics,ANTH 106,02:00,02:50 PM,Spring2023,2023,"Feng, Angela",1,150
Introductory Linguistics,ANTH 106,10:00,10:50 AM,Spring2023,2023,"Robertson, Morgan",1,150
Introductory Linguistics,ANTH 106,11:00,11:50 AM,Spring2023,2023,"Robertson, Morgan",1,150
Introductory Linguistics,ANTH 106,01:00,01:50 PM,Spring2023,2023,"Robertson, Morgan",1,150
