full_name,abbr_name,start_time,end_time,semester,year,prof,school,course
College Physics II,PHSX 115,12:00,01:50 PM,Fall2023,2023,,1,1837
College Physics II,PHSX 115,04:00,05:50 PM,Fall2023,2023,,1,1837
College Physics II,PHSX 115,06:00,07:50 PM,Fall2023,2023,,1,1837
College Physics II,PHSX 115,09:00,10:50 AM,Fall2023,2023,,1,1837
College Physics II,PHSX 115,11:00,12:50 PM,Fall2023,2023,,1,1837
College Physics II,PHSX 115,01:00,02:50 PM,Fall2023,2023,,1,1837
College Physics II,PHSX 115,04:00,05:50 PM,Fall2023,2023,,1,1837
College Physics II,PHSX 115,06:00,07:50 PM,Fall2023,2023,,1,1837
"Sem Physcs, Astrnmy&Engr Physc",PHSX 150,04:00,05:15 PM,Fall2023,2023,"Fischer, Christopher",1,1838
Contemporary Astronomy,PHSX 191,04:00,05:15 PM,Fall2023,2023,"Delgado, Jennifer",1,1839
Contemporary Astronomy Lab,PHSX 196,05:30,06:45 PM,Fall2023,2023,,1,1840
Calculus Suppl College Physc I,PHSX 201,APPT,,Fall2023,2023,"Changstrom, Jessy",1,1841
Calculus Supp College Physc II,PHSX 202,APPT,,Fall2023,2023,"LeGresley Rush, Sarah",1,1842
Functions and Modeling,PHSX 209,03:00,04:15 PM,Fall2023,2023,"Changstrom, Jessy",1,1843
Generl Physics I for Engineers,PHSX 210,12:00,12:50 PM,Fall2023,2023,"Changstrom, Jessy",1,1844
General Physics I,PHSX 211,12:00,12:50 PM,Fall2023,2023,"LeGresley Rush, Sarah",1,1845
General Physics I,PHSX 211,01:00,01:50 PM,Fall2023,2023,"LeGresley Rush, Sarah",1,1845
General Physics I,PHSX 211,01:00,01:50 PM,Fall2023,2023,"LeGresley Rush, Sarah",1,1845
General Physics II,PHSX 212,02:00,02:50 PM,Fall2023,2023,"LeGresley Rush, Sarah",1,1846
General Physics II Honors,PHSX 214,02:00,02:50 PM,Fall2023,2023,,1,1847
General Physics II Honors,PHSX 214,10:00,11:50 AM,Fall2023,2023,,1,1847
General Physics II Honors,PHSX 214,04:00,05:50 PM,Fall2023,2023,,1,1847
General Physics I Laboratory,PHSX 216,09:00,10:50 AM,Fall2023,2023,,1,1848
General Physics I Laboratory,PHSX 216,11:00,12:50 PM,Fall2023,2023,,1,1848
General Physics I Laboratory,PHSX 216,01:00,02:50 PM,Fall2023,2023,,1,1848
General Physics I Laboratory,PHSX 216,04:00,05:50 PM,Fall2023,2023,,1,1848
General Physics I Laboratory,PHSX 216,10:00,11:50 AM,Fall2023,2023,,1,1848
General Physics I Laboratory,PHSX 216,10:00,11:50 AM,Fall2023,2023,,1,1848
General Physics I Laboratory,PHSX 216,02:00,03:50 PM,Fall2023,2023,,1,1848
General Physics I Laboratory,PHSX 216,02:00,03:50 PM,Fall2023,2023,,1,1848
General Physics I Laboratory,PHSX 216,04:00,05:50 PM,Fall2023,2023,,1,1848
General Physics I Laboratory,PHSX 216,04:00,05:50 PM,Fall2023,2023,,1,1848
General Physics I Laboratory,PHSX 216,09:00,10:50 AM,Fall2023,2023,,1,1848
General Physics I Laboratory,PHSX 216,11:00,12:50 PM,Fall2023,2023,,1,1848
General Physics I Laboratory,PHSX 216,01:00,02:50 PM,Fall2023,2023,,1,1848
General Physics I Laboratory,PHSX 216,04:00,05:50 PM,Fall2023,2023,,1,1848
General Physics II Laboratory,PHSX 236,09:00,10:50 AM,Fall2023,2023,,1,1849
General Physics II Laboratory,PHSX 236,09:00,10:50 AM,Fall2023,2023,,1,1849
General Physics II Laboratory,PHSX 236,11:00,12:50 PM,Fall2023,2023,,1,1849
General Physics II Laboratory,PHSX 236,01:00,02:50 PM,Fall2023,2023,,1,1849
General Physics II Laboratory,PHSX 236,01:00,02:50 PM,Fall2023,2023,,1,1849
General Physics II Laboratory,PHSX 236,04:00,05:50 PM,Fall2023,2023,,1,1849
General Physics II Laboratory,PHSX 236,10:00,11:50 AM,Fall2023,2023,,1,1849
General Physics II Laboratory,PHSX 236,12:00,01:50 PM,Fall2023,2023,,1,1849
General Physics II Laboratory,PHSX 236,12:00,01:50 PM,Fall2023,2023,,1,1849
General Physics II Laboratory,PHSX 236,04:00,05:50 PM,Fall2023,2023,,1,1849
General Physics II Laboratory,PHSX 236,04:00,05:50 PM,Fall2023,2023,,1,1849
General Physics II Laboratory,PHSX 236,09:00,10:50 AM,Fall2023,2023,,1,1849
General Physics II Laboratory,PHSX 236,09:00,10:50 AM,Fall2023,2023,,1,1849
General Physics II Laboratory,PHSX 236,11:00,12:50 PM,Fall2023,2023,,1,1849
General Physics II Laboratory,PHSX 236,01:00,02:50 PM,Fall2023,2023,,1,1849
General Physics II Laboratory,PHSX 236,01:00,02:50 PM,Fall2023,2023,,1,1849
General Physics II Laboratory,PHSX 236,04:00,05:50 PM,Fall2023,2023,,1,1849
General Physics III,PHSX 313,03:00,03:50 PM,Fall2023,2023,"Lewis, Ian",1,1850
Intermedt Physics Laboratory I,PHSX 316,10:00,11:50 AM,Fall2023,2023,"Delgado, Jennifer",1,1851
Intermedt Physics Laboratory I,PHSX 316,12:00,01:50 PM,Fall2023,2023,"Delgado, Jennifer",1,1851
Intermedt Physics Laboratory I,PHSX 316,10:00,11:50 AM,Fall2023,2023,"Delgado, Jennifer",1,1851
Intermedt Physics Laboratory I,PHSX 316,12:00,01:50 PM,Fall2023,2023,"Delgado, Jennifer",1,1851
Intermedt Physics Laboratory I,PHSX 316,02:00,03:50 PM,Fall2023,2023,"Delgado, Jennifer",1,1851
Special Problems,PHSX 500,APPT,,Fall2023,2023,"Bean, Alice",1,1852
Special Problems,PHSX 500,APPT,,Fall2023,2023,"Besson, David",1,1852
Special Problems,PHSX 500,APPT,,Fall2023,2023,"Chan, Wai-Lun",1,1852
Special Problems,PHSX 500,APPT,,Fall2023,2023,"Changstrom, Jessy",1,1852
Special Problems,PHSX 500,APPT,,Fall2023,2023,"Cravens, Thomas",1,1852
Special Problems,PHSX 500,APPT,,Fall2023,2023,"Crossfield, Ian",1,1852
Special Problems,PHSX 500,APPT,,Fall2023,2023,"Delgado, Jennifer",1,1852
Special Problems,PHSX 500,APPT,,Fall2023,2023,"Feldman, Hume",1,1852
Special Problems,PHSX 500,APPT,,Fall2023,2023,"Fischer, Christopher",1,1852
Special Problems,PHSX 500,APPT,,Fall2023,2023,"Kirkpatrick, Allison",1,1852
Special Problems,PHSX 500,APPT,,Fall2023,2023,"Kong, K.C.",1,1852
Special Problems,PHSX 500,APPT,,Fall2023,2023,"LeGresley Rush, Sarah",1,1852
Special Problems,PHSX 500,APPT,,Fall2023,2023,"Lewis, Ian",1,1852
Special Problems,PHSX 500,APPT,,Fall2023,2023,"Mafi, Arash",1,1852
Special Problems,PHSX 500,APPT,,Fall2023,2023,"Medvedev, Mikhail",1,1852
Special Problems,PHSX 500,APPT,,Fall2023,2023,"Mills, Elisabeth",1,1852
Special Problems,PHSX 500,APPT,,Fall2023,2023,"Murray, Michael",1,1852
Special Problems,PHSX 500,APPT,,Fall2023,2023,"Ovchinnikov, Dmitry",1,1852
Special Problems,PHSX 500,APPT,,Fall2023,2023,"Peelaers, Hartwin",1,1852
Special Problems,PHSX 500,APPT,,Fall2023,2023,"Prohira, Steven",1,1852
Special Problems,PHSX 500,APPT,,Fall2023,2023,"Ralston, John",1,1852
Special Problems,PHSX 500,APPT,,Fall2023,2023,"Rogan, Christopher",1,1852
Special Problems,PHSX 500,APPT,,Fall2023,2023,"Royon, Christophe",1,1852
Special Problems,PHSX 500,APPT,,Fall2023,2023,"Rudnick, Gregory",1,1852
Special Problems,PHSX 500,APPT,,Fall2023,2023,"Shi, Jack",1,1852
Special Problems,PHSX 500,APPT,,Fall2023,2023,"Tapia Takaki, Daniel",1,1852
Special Problems,PHSX 500,APPT,,Fall2023,2023,"Wilson, Graham",1,1852
Special Problems,PHSX 500,APPT,,Fall2023,2023,"Wu, Judy",1,1852
Special Problems,PHSX 500,APPT,,Fall2023,2023,"Zhao, Hui",1,1852
Honors Research,PHSX 501,APPT,,Fall2023,2023,"Bean, Alice",1,1853
Honors Research,PHSX 501,APPT,,Fall2023,2023,"Besson, David",1,1853
Honors Research,PHSX 501,APPT,,Fall2023,2023,"Chan, Wai-Lun",1,1853
Honors Research,PHSX 501,APPT,,Fall2023,2023,"Changstrom, Jessy",1,1853
Honors Research,PHSX 501,APPT,,Fall2023,2023,"Cravens, Thomas",1,1853
Honors Research,PHSX 501,APPT,,Fall2023,2023,"Crossfield, Ian",1,1853
Honors Research,PHSX 501,APPT,,Fall2023,2023,"Delgado, Jennifer",1,1853
Honors Research,PHSX 501,APPT,,Fall2023,2023,"Feldman, Hume",1,1853
Honors Research,PHSX 501,APPT,,Fall2023,2023,"Fischer, Christopher",1,1853
Honors Research,PHSX 501,APPT,,Fall2023,2023,"Kirkpatrick, Allison",1,1853
Honors Research,PHSX 501,APPT,,Fall2023,2023,"Kong, K.C.",1,1853
Honors Research,PHSX 501,APPT,,Fall2023,2023,"LeGresley Rush, Sarah",1,1853
Honors Research,PHSX 501,APPT,,Fall2023,2023,"Lewis, Ian",1,1853
Honors Research,PHSX 501,APPT,,Fall2023,2023,"Mafi, Arash",1,1853
Honors Research,PHSX 501,APPT,,Fall2023,2023,"Medvedev, Mikhail",1,1853
Honors Research,PHSX 501,APPT,,Fall2023,2023,"Mills, Elisabeth",1,1853
Honors Research,PHSX 501,APPT,,Fall2023,2023,"Murray, Michael",1,1853
Honors Research,PHSX 501,APPT,,Fall2023,2023,"Ovchinnikov, Dmitry",1,1853
Honors Research,PHSX 501,APPT,,Fall2023,2023,"Peelaers, Hartwin",1,1853
Honors Research,PHSX 501,APPT,,Fall2023,2023,"Prohira, Steven",1,1853
Honors Research,PHSX 501,APPT,,Fall2023,2023,"Ralston, John",1,1853
Honors Research,PHSX 501,APPT,,Fall2023,2023,"Rogan, Christopher",1,1853
Honors Research,PHSX 501,APPT,,Fall2023,2023,"Royon, Christophe",1,1853
Honors Research,PHSX 501,APPT,,Fall2023,2023,"Rudnick, Gregory",1,1853
Honors Research,PHSX 501,APPT,,Fall2023,2023,"Shi, Jack",1,1853
Honors Research,PHSX 501,APPT,,Fall2023,2023,"Tapia Takaki, Daniel",1,1853
Honors Research,PHSX 501,APPT,,Fall2023,2023,"Wilson, Graham",1,1853
Honors Research,PHSX 501,APPT,,Fall2023,2023,"Wu, Judy",1,1853
Honors Research,PHSX 501,APPT,,Fall2023,2023,"Zhao, Hui",1,1853
Undergraduate Research,PHSX 503,APPT,,Fall2023,2023,"Bean, Alice",1,1854
Undergraduate Research,PHSX 503,APPT,,Fall2023,2023,"Besson, David",1,1854
Undergraduate Research,PHSX 503,APPT,,Fall2023,2023,"Chan, Wai-Lun",1,1854
Undergraduate Research,PHSX 503,APPT,,Fall2023,2023,"Changstrom, Jessy",1,1854
Undergraduate Research,PHSX 503,APPT,,Fall2023,2023,"Cravens, Thomas",1,1854
Undergraduate Research,PHSX 503,APPT,,Fall2023,2023,"Crossfield, Ian",1,1854
Undergraduate Research,PHSX 503,APPT,,Fall2023,2023,"Delgado, Jennifer",1,1854
Undergraduate Research,PHSX 503,APPT,,Fall2023,2023,"Feldman, Hume",1,1854
Undergraduate Research,PHSX 503,APPT,,Fall2023,2023,"Fischer, Christopher",1,1854
Undergraduate Research,PHSX 503,APPT,,Fall2023,2023,"Kirkpatrick, Allison",1,1854
Undergraduate Research,PHSX 503,APPT,,Fall2023,2023,"Kong, K.C.",1,1854
Undergraduate Research,PHSX 503,APPT,,Fall2023,2023,"LeGresley Rush, Sarah",1,1854
Undergraduate Research,PHSX 503,APPT,,Fall2023,2023,"Lewis, Ian",1,1854
Undergraduate Research,PHSX 503,APPT,,Fall2023,2023,"Mafi, Arash",1,1854
Undergraduate Research,PHSX 503,APPT,,Fall2023,2023,"Medvedev, Mikhail",1,1854
Undergraduate Research,PHSX 503,APPT,,Fall2023,2023,"Mills, Elisabeth",1,1854
Undergraduate Research,PHSX 503,APPT,,Fall2023,2023,"Murray, Michael",1,1854
Undergraduate Research,PHSX 503,APPT,,Fall2023,2023,"Ovchinnikov, Dmitry",1,1854
Undergraduate Research,PHSX 503,APPT,,Fall2023,2023,"Peelaers, Hartwin",1,1854
Undergraduate Research,PHSX 503,APPT,,Fall2023,2023,"Prohira, Steven",1,1854
Undergraduate Research,PHSX 503,APPT,,Fall2023,2023,"Ralston, John",1,1854
Undergraduate Research,PHSX 503,APPT,,Fall2023,2023,"Rogan, Christopher",1,1854
Undergraduate Research,PHSX 503,APPT,,Fall2023,2023,"Royon, Christophe",1,1854
Undergraduate Research,PHSX 503,APPT,,Fall2023,2023,"Rudnick, Gregory",1,1854
Undergraduate Research,PHSX 503,APPT,,Fall2023,2023,"Shi, Jack",1,1854
Undergraduate Research,PHSX 503,APPT,,Fall2023,2023,"Tapia Takaki, Daniel",1,1854
Undergraduate Research,PHSX 503,APPT,,Fall2023,2023,"Wilson, Graham",1,1854
Undergraduate Research,PHSX 503,APPT,,Fall2023,2023,"Wu, Judy",1,1854
Undergraduate Research,PHSX 503,APPT,,Fall2023,2023,"Zhao, Hui",1,1854
Mathematical Physics,PHSX 518,01:00,02:15 PM,Fall2023,2023,"Wilson, Graham",1,1855
Mechanics I,PHSX 521,09:00,09:50 AM,Fall2023,2023,"Peelaers, Hartwin",1,1856
Electricity and Magnetism,PHSX 531,03:00,03:50 PM,Fall2023,2023,"Ovchinnikov, Dmitry",1,1857
Electronic Circuit Msrmnt&Dsgn,PHSX 536,08:30,09:20 AM,Fall2023,2023,"Tapia Takaki, Daniel",1,1858
Electronic Circuit Msrmnt&Dsgn,PHSX 536,03:00,04:50 PM,Fall2023,2023,"Tapia Takaki, Daniel",1,1858
Physical Measurements,PHSX 616,11:00,11:50 AM,Fall2023,2023,"Murray, Michael",1,1859
Physical Measurements,PHSX 616,01:00,02:50 PM,Fall2023,2023,"Murray, Michael",1,1859
Optics,PHSX 655,10:00,10:50 AM,Fall2023,2023,"Zhao, Hui",1,1860
Thermal Physics,PHSX 671,01:00,01:50 PM,Fall2023,2023,"Fischer, Christopher",1,1861
Fundamentals of Photography,PHTO 101,11:00,12:15 PM,Fall2023,2023,"McElroy, Lilly",1,1862
Foundations in PHTO: Digital,PHTO 200,12:30,03:05 PM,Fall2023,2023,,1,1863
Foundations in PHTO: Digital,PHTO 200,12:30,03:05 PM,Fall2023,2023,,1,1863
Foundations in PHTO: Digital,PHTO 200,03:20,05:50 PM,Fall2023,2023,"Smith, Alec",1,1863
Foundations in PHTO: Digital,PHTO 200,03:20,05:50 PM,Fall2023,2023,"Smith, Alec",1,1863
Foundations in PHTO:  Darkroom,PHTO 205,03:20,05:50 PM,Fall2023,2023,,1,1864
Foundations in PHTO:  Darkroom,PHTO 205,03:20,05:50 PM,Fall2023,2023,,1,1864
Photography I:  View Camera,PHTO 303,12:30,03:05 PM,Fall2023,2023,"Smith, Alec",1,1865
Photography I:  View Camera,PHTO 303,12:30,03:05 PM,Fall2023,2023,"Smith, Alec",1,1865
Photo III:  The Moving Image,PHTO 305,08:30,11:10 AM,Fall2023,2023,,1,1866
Lighting Studio,PHTO 313,12:30,03:05 PM,Fall2023,2023,"Wagner, Max",1,1867
Lighting Studio,PHTO 313,12:30,03:05 PM,Fall2023,2023,"Wagner, Max",1,1867
The Moving Image,PHTO 314,08:30,11:10 AM,Fall2023,2023,,1,1868
Junior Seminar,PHTO 400,03:20,05:50 PM,Fall2023,2023,"McElroy, Lilly",1,1869
Junior Seminar,PHTO 400,03:20,05:50 PM,Fall2023,2023,"McElroy, Lilly",1,1869
Senior Seminar,PHTO 450,03:20,05:50 PM,Fall2023,2023,"McElroy, Lilly",1,1870
Senior Seminar,PHTO 450,03:20,05:50 PM,Fall2023,2023,"McElroy, Lilly",1,1870
Special Topics in Photography:,PHTO 560,12:30,03:05 PM,Fall2023,2023,"Sinclair, Thomas",1,1871
Piano,PIAN 100,APPT,,Fall2023,2023,"Ching, Ka Man Carmen",1,1872
Piano,PIAN 100,APPT,,Fall2023,2023,"Ping, Peter",1,1872
Piano,PIAN 100,APPT,,Fall2023,2023,"Chang, Yi",1,1872
Piano,PIAN 100,APPT,,Fall2023,2023,"Xu, Yunqiu",1,1872
Piano,PIAN 100,APPT,,Fall2023,2023,"Hu, Nan",1,1872
Piano,PIAN 100,APPT,,Fall2023,2023,"Yang, Danlei",1,1872
Piano,PIAN 100,APPT,,Fall2023,2023,"Huang, Yinge",1,1872
Piano,PIAN 100,APPT,,Fall2023,2023,"Xu, Jianan",1,1872
Piano,PIAN 100,APPT,,Fall2023,2023,"Olsen, Cullam",1,1872
Piano,PIAN 100,APPT,,Fall2023,2023,"Han, Mingfu",1,1872
Piano,PIAN 100,APPT,,Fall2023,2023,"Chen, Hongyi",1,1872
Piano,PIAN 100,APPT,,Fall2023,2023,"Wang, Jue",1,1872
Piano,PIAN 100,APPT,,Fall2023,2023,"Lin, Szu-Chia",1,1872
Elementry Keyboard Musicianshp,PIAN 111,09:00,09:50 AM,Fall2023,2023,"Chang, Yi",1,1873
Piano,PIAN 121,APPT,,Fall2023,2023,"Ching, Ka Man Carmen",1,1874
Piano,PIAN 121,APPT,,Fall2023,2023,"Ping, Peter",1,1874
Piano,PIAN 121,APPT,,Fall2023,2023,"Chang, Yi",1,1874
Piano,PIAN 121,APPT,,Fall2023,2023,"Xu, Yunqiu",1,1874
Piano,PIAN 121,APPT,,Fall2023,2023,"Hu, Nan",1,1874
Piano,PIAN 121,APPT,,Fall2023,2023,"Yang, Danlei",1,1874
Piano,PIAN 121,APPT,,Fall2023,2023,"Huang, Yinge",1,1874
Piano,PIAN 121,APPT,,Fall2023,2023,"Kirkendoll, Michael",1,1874
Piano,PIAN 121,APPT,,Fall2023,2023,"Olsen, Cullam",1,1874
Piano,PIAN 121,APPT,,Fall2023,2023,"Smith, Scott",1,1874
Piano,PIAN 121,APPT,,Fall2023,2023,"Han, Mingfu",1,1874
Piano,PIAN 121,APPT,,Fall2023,2023,"Chen, Yi-Yang",1,1874
Piano,PIAN 121,APPT,,Fall2023,2023,"Wang, Jue",1,1874
Piano,PIAN 121,APPT,,Fall2023,2023,"Chen, Hongyi",1,1874
Piano,PIAN 121,APPT,,Fall2023,2023,"Xu, Jianan",1,1874
Piano,PIAN 121,APPT,,Fall2023,2023,"Lin, Szu-Chia",1,1874
Piano,PIAN 121,APPT,,Fall2023,2023,"Ward, Brian",1,1874
Elementary Keyboard Skills I,PIAN 144,09:00,09:50 AM,Fall2023,2023,"Lin, Szu-Chia",1,1875
Elementary Keyboard Skills I,PIAN 144,11:00,11:50 AM,Fall2023,2023,"Hu, Nan",1,1875
Elementary Keyboard Skills I,PIAN 144,12:00,12:50 PM,Fall2023,2023,"Wang, Jue",1,1875
Elementary Keyboard Skills I,PIAN 144,01:00,01:50 PM,Fall2023,2023,"Xu, Jianan",1,1875
Elementary Keyboard Skills I,PIAN 144,03:00,03:50 PM,Fall2023,2023,"Han, Mingfu",1,1875
Elementary Keyboard Skills I,PIAN 144,02:00,02:50 PM,Fall2023,2023,"Chen, Hongyi",1,1875
Chamber Music for Pianists,PIAN 216,APPT,,Fall2023,2023,"Chen, Yi-Yang",1,1876
Chamber Music for Pianists,PIAN 216,APPT,,Fall2023,2023,"Smith, Scott",1,1876
Piano,PIAN 221,APPT,,Fall2023,2023,"Ching, Ka Man Carmen",1,1877
Piano,PIAN 221,APPT,,Fall2023,2023,"Ping, Peter",1,1877
Piano,PIAN 221,APPT,,Fall2023,2023,"Chang, Yi",1,1877
Piano,PIAN 221,APPT,,Fall2023,2023,"Xu, Yunqiu",1,1877
Piano,PIAN 221,APPT,,Fall2023,2023,"Hu, Nan",1,1877
Piano,PIAN 221,APPT,,Fall2023,2023,"Yang, Danlei",1,1877
Piano,PIAN 221,APPT,,Fall2023,2023,"Huang, Yinge",1,1877
Piano,PIAN 221,APPT,,Fall2023,2023,"Kirkendoll, Michael",1,1877
Piano,PIAN 221,APPT,,Fall2023,2023,"Olsen, Cullam",1,1877
Piano,PIAN 221,APPT,,Fall2023,2023,"Smith, Scott",1,1877
Piano,PIAN 221,APPT,,Fall2023,2023,"Han, Mingfu",1,1877
Piano,PIAN 221,APPT,,Fall2023,2023,"Chen, Yi-Yang",1,1877
Piano,PIAN 221,APPT,,Fall2023,2023,"Wang, Jue",1,1877
Piano,PIAN 221,APPT,,Fall2023,2023,"Chen, Hongyi",1,1877
Piano,PIAN 221,APPT,,Fall2023,2023,"Xu, Jianan",1,1877
Piano,PIAN 221,APPT,,Fall2023,2023,"Lin, Szu-Chia",1,1877
Piano,PIAN 221,APPT,,Fall2023,2023,"Ward, Brian",1,1877
Performance Class Accompanying,PIAN 229,APPT,,Fall2023,2023,"Sommer, Ellen",1,1878
Intermediate Keyboard Skills I,PIAN 284,10:00,10:50 AM,Fall2023,2023,"Huang, Yinge",1,1879
Intermediate Keyboard Skills I,PIAN 284,11:00,11:50 AM,Fall2023,2023,"Ching, Ka Man Carmen",1,1879
Intermediate Keyboard Skills I,PIAN 284,12:00,12:50 PM,Fall2023,2023,"Chang, Yi",1,1879
Intermediate Keyboard Skills I,PIAN 284,02:00,02:50 PM,Fall2023,2023,"Xu, Yunqiu",1,1879
Piano,PIAN 300,APPT,,Fall2023,2023,"Ching, Ka Man Carmen",1,1880
Piano,PIAN 300,APPT,,Fall2023,2023,"Ping, Peter",1,1880
Piano,PIAN 300,APPT,,Fall2023,2023,"Chang, Yi",1,1880
Piano,PIAN 300,APPT,,Fall2023,2023,"Xu, Yunqiu",1,1880
Piano,PIAN 300,APPT,,Fall2023,2023,"Hu, Nan",1,1880
Piano,PIAN 300,APPT,,Fall2023,2023,"Yang, Danlei",1,1880
Piano,PIAN 300,APPT,,Fall2023,2023,"Huang, Yinge",1,1880
Piano,PIAN 300,APPT,,Fall2023,2023,"Xu, Jianan",1,1880
Piano,PIAN 300,APPT,,Fall2023,2023,"Han, Mingfu",1,1880
Piano,PIAN 300,APPT,,Fall2023,2023,"Chen, Yi-Yang",1,1880
Piano,PIAN 300,APPT,,Fall2023,2023,"Olsen, Cullam",1,1880
Piano,PIAN 300,APPT,,Fall2023,2023,"Chen, Hongyi",1,1880
Piano,PIAN 300,APPT,,Fall2023,2023,"Wang, Jue",1,1880
Piano,PIAN 300,APPT,,Fall2023,2023,"Lin, Szu-Chia",1,1880
Advanced Keyboard Skills,PIAN 310,01:00,01:50 PM,Fall2023,2023,"Wang, Lu",1,1881
Piano,PIAN 321,APPT,,Fall2023,2023,"Ching, Ka Man Carmen",1,1882
Piano,PIAN 321,APPT,,Fall2023,2023,"Ping, Peter",1,1882
Piano,PIAN 321,APPT,,Fall2023,2023,"Chang, Yi",1,1882
Piano,PIAN 321,APPT,,Fall2023,2023,"Xu, Yunqiu",1,1882
Piano,PIAN 321,APPT,,Fall2023,2023,"Hu, Nan",1,1882
Piano,PIAN 321,APPT,,Fall2023,2023,"Yang, Danlei",1,1882
Piano,PIAN 321,APPT,,Fall2023,2023,"Huang, Yinge",1,1882
Piano,PIAN 321,APPT,,Fall2023,2023,"Kirkendoll, Michael",1,1882
Piano,PIAN 321,APPT,,Fall2023,2023,"Olsen, Cullam",1,1882
Piano,PIAN 321,APPT,,Fall2023,2023,"Smith, Scott",1,1882
Piano,PIAN 321,APPT,,Fall2023,2023,"Han, Mingfu",1,1882
Piano,PIAN 321,APPT,,Fall2023,2023,"Chen, Yi-Yang",1,1882
Piano,PIAN 321,APPT,,Fall2023,2023,"Wang, Jue",1,1882
Piano,PIAN 321,APPT,,Fall2023,2023,"Chen, Hongyi",1,1882
Piano,PIAN 321,APPT,,Fall2023,2023,"Xu, Jianan",1,1882
Piano,PIAN 321,APPT,,Fall2023,2023,"Lin, Szu-Chia",1,1882
Piano,PIAN 321,APPT,,Fall2023,2023,"Moore, Edward",1,1882
Piano,PIAN 321,APPT,,Fall2023,2023,"Ward, Brian",1,1882
Chamber Music for Pianists,PIAN 336,APPT,,Fall2023,2023,"Chen, Yi-Yang",1,1883
Chamber Music for Pianists,PIAN 336,APPT,,Fall2023,2023,"Kirkendoll, Michael",1,1883
Chamber Music for Pianists,PIAN 336,APPT,,Fall2023,2023,"Smith, Scott",1,1883
Piano,PIAN 421,APPT,,Fall2023,2023,"Ching, Ka Man Carmen",1,1884
Piano,PIAN 421,APPT,,Fall2023,2023,"Ping, Peter",1,1884
Piano,PIAN 421,APPT,,Fall2023,2023,"Chang, Yi",1,1884
Piano,PIAN 421,APPT,,Fall2023,2023,"Xu, Yunqiu",1,1884
Piano,PIAN 421,APPT,,Fall2023,2023,"Hu, Nan",1,1884
Piano,PIAN 421,APPT,,Fall2023,2023,"Yang, Danlei",1,1884
Piano,PIAN 421,APPT,,Fall2023,2023,"Huang, Yinge",1,1884
Piano,PIAN 421,APPT,,Fall2023,2023,"Kirkendoll, Michael",1,1884
Piano,PIAN 421,APPT,,Fall2023,2023,"Olsen, Cullam",1,1884
Piano,PIAN 421,APPT,,Fall2023,2023,"Smith, Scott",1,1884
Piano,PIAN 421,APPT,,Fall2023,2023,"Han, Mingfu",1,1884
Piano,PIAN 421,APPT,,Fall2023,2023,"Chen, Yi-Yang",1,1884
Piano,PIAN 421,APPT,,Fall2023,2023,"Wang, Jue",1,1884
Piano,PIAN 421,APPT,,Fall2023,2023,"Chen, Hongyi",1,1884
Piano,PIAN 421,APPT,,Fall2023,2023,"Xu, Jianan",1,1884
Piano,PIAN 421,APPT,,Fall2023,2023,"Lin, Szu-Chia",1,1884
Piano,PIAN 421,APPT,,Fall2023,2023,"Moore, Edward",1,1884
Piano,PIAN 421,APPT,,Fall2023,2023,"Ward, Brian",1,1884
Piano,PIAN 422,APPT,,Fall2023,2023,"Ching, Ka Man Carmen",1,1885
Piano,PIAN 422,APPT,,Fall2023,2023,"Chang, Yi",1,1885
Piano,PIAN 422,APPT,,Fall2023,2023,"Xu, Yunqiu",1,1885
Piano,PIAN 422,APPT,,Fall2023,2023,"Yang, Danlei",1,1885
Piano,PIAN 422,APPT,,Fall2023,2023,"Huang, Yinge",1,1885
Piano,PIAN 422,APPT,,Fall2023,2023,"Kirkendoll, Michael",1,1885
Piano,PIAN 422,APPT,,Fall2023,2023,"Ping, Peter",1,1885
Piano,PIAN 422,APPT,,Fall2023,2023,"Hu, Nan",1,1885
Piano,PIAN 422,APPT,,Fall2023,2023,"Chen, Yi-Yang",1,1885
Piano,PIAN 422,APPT,,Fall2023,2023,"Olsen, Cullam",1,1885
Piano,PIAN 422,APPT,,Fall2023,2023,"Han, Mingfu",1,1885
Piano,PIAN 422,APPT,,Fall2023,2023,"Wang, Jue",1,1885
Piano,PIAN 422,APPT,,Fall2023,2023,"Ward, Brian",1,1885
Piano,PIAN 422,APPT,,Fall2023,2023,"Chen, Hongyi",1,1885
Piano,PIAN 422,APPT,,Fall2023,2023,"Xu, Jianan",1,1885
Piano,PIAN 422,APPT,,Fall2023,2023,"Lin, Szu-Chia",1,1885
Performance Class Accompanying,PIAN 429,APPT,,Fall2023,2023,"Sommer, Ellen",1,1886
Piano Repertoire I,PIAN 443,03:00,04:15 PM,Fall2023,2023,"Wilder, Rachel",1,1887
Piano Pedagogy I,PIAN 540,12:00,12:50 PM,Fall2023,2023,"Wang, Lu",1,1888
Piano,PIAN 622,APPT,,Fall2023,2023,"Kirkendoll, Michael",1,1889
Piano,PIAN 622,APPT,,Fall2023,2023,"Smith, Scott",1,1889
Piano,PIAN 622,APPT,,Fall2023,2023,"Ching, Ka Man Carmen",1,1889
Piano,PIAN 622,APPT,,Fall2023,2023,"Chen, Yi-Yang",1,1889
Senior Recital,PIAN 623,APPT,,Fall2023,2023,"Kirkendoll, Michael",1,1890
Senior Recital,PIAN 623,APPT,,Fall2023,2023,"Smith, Scott",1,1890
